,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
1480,JAX,16,"{'lat': 30.494059999999998, 'lon': -81.68786}",33.4,-20.0,126.0,5.0
2001,OGG,16,"{'lat': 20.89865, 'lon': -156.43046}",-0.2,-10.0,10.0,5.0
2127,PDX,16,"{'lat': 45.58872, 'lon': -122.5975}",-8.4,-24.0,7.0,5.0
2198,PIT,16,"{'lat': 40.49147, 'lon': -80.23286999999999}",14.2,-11.0,86.0,5.0
311,ABQ,16,"{'lat': 35.04022, 'lon': -106.60918999999998}",9.0,0.0,19.0,4.0
492,BHM,16,"{'lat': 33.562940000000005, 'lon': -86.75355}",0.25,-6.0,6.0,4.0
715,CHS,16,"{'lat': 32.89865, 'lon': -80.04051}",-3.75,-16.0,15.0,4.0
1246,GSO,16,"{'lat': 36.09775, 'lon': -79.9373}",-6.0,-14.0,15.0,4.0
2106,PBI,16,"{'lat': 26.683159999999997, 'lon': -80.09559}",-13.75,-26.0,1.0,4.0
2543,SJC,16,"{'lat': 37.36186, 'lon': -121.92901}",16.25,-5.0,40.0,4.0
468,BDL,16,"{'lat': 41.93887, 'lon': -72.68323000000001}",2.33,-16.0,31.0,3.0
624,BUF,16,"{'lat': 42.94052, 'lon': -78.73217}",0.0,-22.0,33.0,3.0
981,DSM,16,"{'lat': 41.534929999999996, 'lon': -93.66068}",0.33,-14.0,8.0,3.0
1110,FAT,16,"{'lat': 36.77619, 'lon': -119.71813999999999}",7.33,-18.0,33.0,3.0
1188,GEG,16,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",-5.67,-12.0,2.0,3.0
1237,GRR,16,"{'lat': 42.88082, 'lon': -85.52277}",10.0,2.0,18.0,3.0
1466,JAN,16,"{'lat': 32.311170000000004, 'lon': -90.07589}",4.67,-9.0,29.0,3.0
1531,KOA,16,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",8.33,2.0,14.0,3.0
1603,LBB,16,"{'lat': 33.66364, 'lon': -101.82278000000001}",43.33,18.0,77.0,3.0
1858,MKE,16,"{'lat': 42.94722, 'lon': -87.89658}",3.67,-21.0,50.0,3.0
1909,MSN,16,"{'lat': 43.13986, 'lon': -89.33751}",5.67,-12.0,20.0,3.0
2047,ONT,16,"{'lat': 34.056, 'lon': -117.60118999999999}",2.0,-15.0,26.0,3.0
2414,SAV,16,"{'lat': 32.12758, 'lon': -81.20214}",10.0,-17.0,53.0,3.0
2427,SBA,16,"{'lat': 34.42621, 'lon': -119.84037}",1.0,-18.0,17.0,3.0
2437,SBN,16,"{'lat': 41.70895, 'lon': -86.31846999999999}",7.33,-3.0,17.0,3.0
365,AMA,16,"{'lat': 35.21937, 'lon': -101.70593000000001}",25.5,8.0,43.0,2.0
383,ANC,16,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-12.5,-31.0,6.0,2.0
549,BOI,16,"{'lat': 43.564440000000005, 'lon': -116.22278}",1.5,-1.0,4.0,2.0
639,BUR,16,"{'lat': 34.20062, 'lon': -118.3585}",-10.0,-13.0,-7.0,2.0
679,CAE,16,"{'lat': 33.93884, 'lon': -81.11954}",13.0,6.0,20.0,2.0
691,CAK,16,"{'lat': 40.916309999999996, 'lon': -81.44247}",0.5,-9.0,10.0,2.0
725,CID,16,"{'lat': 41.88459, 'lon': -91.71087}",2.5,-3.0,8.0,2.0
788,CMH,16,"{'lat': 39.99799, 'lon': -82.89188}",-11.5,-21.0,-2.0,2.0
851,CVG,16,"{'lat': 39.04614, 'lon': -84.66216999999999}",-8.5,-11.0,-6.0,2.0
1163,FSD,16,"{'lat': 43.58135, 'lon': -96.7417}",3.5,-4.0,11.0,2.0
1262,GTF,16,"{'lat': 47.482, 'lon': -111.37069}",-7.0,-9.0,-5.0,2.0
1416,IND,16,"{'lat': 39.71733, 'lon': -86.29438}",-8.5,-20.0,3.0,2.0
1675,LIH,16,"{'lat': 21.97598, 'lon': -159.33896000000001}",5.0,3.0,7.0,2.0
1688,LIT,16,"{'lat': 34.7294, 'lon': -92.22425}",14.0,-7.0,35.0,2.0
1982,OAK,16,"{'lat': 37.72129, 'lon': -122.22072}",-1.5,-2.0,-1.0,2.0
2014,OKC,16,"{'lat': 35.39309, 'lon': -97.60073}",3.5,-8.0,15.0,2.0
2028,OMA,16,"{'lat': 41.30252, 'lon': -95.89416999999999}",-4.5,-5.0,-4.0,2.0
2213,PNS,16,"{'lat': 30.473309999999998, 'lon': -87.18744000000001}",-0.5,-14.0,13.0,2.0
2233,PSP,16,"{'lat': 33.82922, 'lon': -116.50625}",37.0,-19.0,93.0,2.0
2444,SBP,16,"{'lat': 35.23706, 'lon': -120.64238999999999}",-4.0,-7.0,-1.0,2.0
2459,SDF,16,"{'lat': 38.17439, 'lon': -85.736}",27.0,21.0,33.0,2.0
2638,SRQ,16,"{'lat': 27.395329999999998, 'lon': -82.55411}",3.5,-12.0,19.0,2.0
2731,TUL,16,"{'lat': 36.198370000000004, 'lon': -95.88824}",-2.5,-5.0,0.0,2.0
2747,TUS,16,"{'lat': 32.11608, 'lon': -110.94103}",0.0,-7.0,7.0,2.0
2770,TYS,16,"{'lat': 35.812490000000004, 'lon': -83.99286}",-5.5,-13.0,2.0,2.0
2792,XNA,16,"{'lat': 36.28187, 'lon': -94.30681}",48.0,12.0,84.0,2.0
301,ABE,16,"{'lat': 40.652359999999994, 'lon': -75.4404}",-21.0,-21.0,-21.0,1.0
333,ACY,16,"{'lat': 39.45758, 'lon': -74.57717}",36.0,36.0,36.0,1.0
340,AEX,16,"{'lat': 31.327370000000002, 'lon': -92.54856}",-6.0,-6.0,-6.0,1.0
347,AGS,16,"{'lat': 33.36996, 'lon': -81.9645}",-11.0,-11.0,-11.0,1.0
354,ALB,16,"{'lat': 42.74812, 'lon': -73.80298}",-16.0,-16.0,-16.0,1.0
399,ASE,16,"{'lat': 39.22316, 'lon': -106.86885}",54.0,54.0,54.0,1.0
455,AVP,16,"{'lat': 41.33815, 'lon': -75.72426999999999}",-20.0,-20.0,-20.0,1.0
503,BIL,16,"{'lat': 45.80766, 'lon': -108.54286}",-16.0,-16.0,-16.0,1.0
509,BIS,16,"{'lat': 46.77411, 'lon': -100.74672}",182.0,182.0,182.0,1.0
516,BLI,16,"{'lat': 48.79275, 'lon': -122.53753}",-21.0,-21.0,-21.0,1.0
522,BMI,16,"{'lat': 40.477990000000005, 'lon': -88.91595}",4.0,4.0,4.0,1.0
581,BQK,16,"{'lat': 31.25903, 'lon': -81.46631}",-13.0,-13.0,-13.0,1.0
590,BRO,16,"{'lat': 25.90683, 'lon': -97.42586}",14.0,14.0,14.0,1.0
602,BTR,16,"{'lat': 30.53316, 'lon': -91.14963}",1.0,1.0,1.0,1.0
610,BTV,16,"{'lat': 44.473, 'lon': -73.15031}",-18.0,-18.0,-18.0,1.0
672,BZN,16,"{'lat': 45.7769, 'lon': -111.15301000000001}",25.0,25.0,25.0,1.0
700,CHA,16,"{'lat': 35.035270000000004, 'lon': -85.20379}",32.0,32.0,32.0,1.0
705,CHO,16,"{'lat': 38.13864, 'lon': -78.45286}",-3.0,-3.0,-3.0,1.0
737,CLD,16,"{'lat': 33.12723, 'lon': -117.27873000000001}",16.0,16.0,16.0,1.0
831,CRP,16,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",44.0,44.0,44.0,1.0
894,DBQ,16,"{'lat': 42.40296, 'lon': -90.70917}",-13.0,-13.0,-13.0,1.0
962,DIK,16,"{'lat': 46.79739, 'lon': -102.80195}",-16.0,-16.0,-16.0,1.0
1100,FAR,16,"{'lat': 46.91935, 'lon': -96.81499000000001}",-1.0,-1.0,-1.0,1.0
1119,FAY,16,"{'lat': 34.99147, 'lon': -78.88}",-10.0,-10.0,-10.0,1.0
1154,FNT,16,"{'lat': 42.9655, 'lon': -83.74346}",-11.0,-11.0,-11.0,1.0
1227,GRK,16,"{'lat': 31.0649, 'lon': -97.8278}",73.0,73.0,73.0,1.0
1256,GSP,16,"{'lat': 34.89567, 'lon': -82.21885999999999}",14.0,14.0,14.0,1.0
1336,HSV,16,"{'lat': 34.64045, 'lon': -86.77311}",3.0,3.0,3.0,1.0
1389,ICT,16,"{'lat': 37.64996, 'lon': -97.43305}",-28.0,-28.0,-28.0,1.0
1398,IDA,16,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",23.0,23.0,23.0,1.0
1449,ITO,16,"{'lat': 19.72026, 'lon': -155.04847}",-6.0,-6.0,-6.0,1.0
1460,JAC,16,"{'lat': 43.60732, 'lon': -110.73773999999999}",29.0,29.0,29.0,1.0
1511,JLN,16,"{'lat': 37.15181, 'lon': -94.49826999999999}",15.0,15.0,15.0,1.0
1541,KTN,16,"{'lat': 55.35556999999999, 'lon': -131.71374}",2.0,2.0,2.0,1.0
1612,LCH,16,"{'lat': 30.1261, 'lon': -93.2234}",-9.0,-9.0,-9.0,1.0
1617,LEX,16,"{'lat': 38.036970000000004, 'lon': -84.60539}",-6.0,-6.0,-6.0,1.0
1658,LGB,16,"{'lat': 33.81772, 'lon': -118.15161}",-13.0,-13.0,-13.0,1.0
1710,MAF,16,"{'lat': 31.942529999999998, 'lon': -102.20191}",14.0,14.0,14.0,1.0
1786,MEM,16,"{'lat': 35.04242, 'lon': -89.97667}",-7.0,-7.0,-7.0,1.0
1797,MFE,16,"{'lat': 26.175829999999998, 'lon': -98.23861}",1.0,1.0,1.0,1.0
1811,MGM,16,"{'lat': 32.30064, 'lon': -86.39398}",59.0,59.0,59.0,1.0
1815,MHK,16,"{'lat': 39.14097, 'lon': -96.67083000000001}",4.0,4.0,4.0,1.0
1823,MHT,16,"{'lat': 42.93452, 'lon': -71.43706}",6.0,6.0,6.0,1.0
1874,MLI,16,"{'lat': 41.44853, 'lon': -90.50754}",-13.0,-13.0,-13.0,1.0
1884,MMH,16,"{'lat': 37.62405, 'lon': -118.83776999999999}",-4.0,-4.0,-4.0,1.0
1890,MOB,16,"{'lat': 30.69142, 'lon': -88.24283}",-8.0,-8.0,-8.0,1.0
1897,MOT,16,"{'lat': 48.25938, 'lon': -101.28033}",8.0,8.0,8.0,1.0
1901,MRY,16,"{'lat': 36.58698, 'lon': -121.84295}",-13.0,-13.0,-13.0,1.0
1917,MSO,16,"{'lat': 46.916309999999996, 'lon': -114.09056000000001}",-7.0,-7.0,-7.0,1.0
1965,MYR,16,"{'lat': 33.67975, 'lon': -78.92833}",-13.0,-13.0,-13.0,1.0
2084,ORF,16,"{'lat': 36.89461, 'lon': -76.20121999999999}",-11.0,-11.0,-11.0,1.0
2136,PHF,16,"{'lat': 37.1319, 'lon': -76.49299}",-1.0,-1.0,-1.0,1.0
2242,PUB,16,"{'lat': 38.28909, 'lon': -104.49656999999999}",15.0,15.0,15.0,1.0
2249,PVD,16,"{'lat': 41.724, 'lon': -71.42822}",-3.0,-3.0,-3.0,1.0
2275,RDM,16,"{'lat': 44.25407, 'lon': -121.14996000000001}",-9.0,-9.0,-9.0,1.0
2307,RIC,16,"{'lat': 37.50517, 'lon': -77.31967}",21.0,21.0,21.0,1.0
2342,ROC,16,"{'lat': 43.11887, 'lon': -77.67238}",-12.0,-12.0,-12.0,1.0
2351,RST,16,"{'lat': 43.90883, 'lon': -92.49799}",-7.0,-7.0,-7.0,1.0
2451,SCC,16,"{'lat': 70.19476, 'lon': -148.46516}",-18.0,-18.0,-18.0,1.0
2452,SCE,16,"{'lat': 40.851209999999995, 'lon': -77.8463}",-1.0,-1.0,-1.0,1.0
2513,SGF,16,"{'lat': 37.24433, 'lon': -93.38686}",0.0,0.0,0.0,1.0
2665,STT,16,"{'lat': 18.337310000000002, 'lon': -64.97336}",-5.0,-5.0,-5.0,1.0
2669,STX,16,"{'lat': 17.70189, 'lon': -64.79856}",-8.0,-8.0,-8.0,1.0
2673,SUX,16,"{'lat': 42.4026, 'lon': -96.38436999999999}",44.0,44.0,44.0,1.0
2681,SYR,16,"{'lat': 43.11119, 'lon': -76.10631}",-25.0,-25.0,-25.0,1.0
2783,VPS,16,"{'lat': 30.48325, 'lon': -86.5254}",-17.0,-17.0,-17.0,1.0
952,DFW,17,"{'lat': 32.89595, 'lon': -97.0372}",46.08,-21.0,1201.0,49.0
420,ATL,17,"{'lat': 33.640440000000005, 'lon': -84.42694}",-5.36,-30.0,71.0,44.0
2072,ORD,17,"{'lat': 41.9796, 'lon': -87.90446}",4.16,-27.0,130.0,43.0
929,DEN,17,"{'lat': 39.85841, 'lon': -104.667}",23.17,-19.0,145.0,41.0
1379,IAH,17,"{'lat': 29.98047, 'lon': -95.33972}",16.78,-10.0,93.0,37.0
1591,LAX,17,"{'lat': 33.94254, 'lon': -118.40807}",3.49,-26.0,99.0,35.0
2174,PHX,17,"{'lat': 33.43417, 'lon': -112.00806000000001}",8.48,-19.0,107.0,31.0
2504,SFO,17,"{'lat': 37.619, 'lon': -122.37483999999999}",-3.96,-34.0,87.0,27.0
772,CLT,17,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-5.95,-25.0,50.0,22.0
1566,LAS,17,"{'lat': 36.08036, 'lon': -115.15233}",0.78,-14.0,45.0,18.0
1642,LGA,17,"{'lat': 40.77724, 'lon': -73.87261}",-10.71,-27.0,21.0,17.0
1748,MCO,17,"{'lat': 28.428890000000003, 'lon': -81.31603}",-4.8,-19.0,17.0,15.0
2706,TPA,17,"{'lat': 27.97547, 'lon': -82.53325}",3.47,-15.0,57.0,15.0
1844,MIA,17,"{'lat': 25.79325, 'lon': -80.29056}",-9.07,-36.0,45.0,14.0
2481,SEA,17,"{'lat': 47.44898, 'lon': -122.30931000000001}",6.64,-37.0,192.0,14.0
2584,SLC,17,"{'lat': 40.78839, 'lon': -111.97776999999999}",-2.5,-35.0,55.0,14.0
906,DCA,17,"{'lat': 38.85208, 'lon': -77.03772}",-10.54,-25.0,9.0,13.0
1076,EWR,17,"{'lat': 40.6925, 'lon': -74.16866}",-11.15,-24.0,12.0,13.0
1143,FLL,17,"{'lat': 26.07258, 'lon': -80.15275}",-0.77,-19.0,43.0,13.0
1933,MSP,17,"{'lat': 44.88055, 'lon': -93.21692}",0.92,-15.0,37.0,13.0
571,BOS,17,"{'lat': 42.36435, 'lon': -71.00518000000001}",-3.08,-27.0,35.0,12.0
1770,MDW,17,"{'lat': 41.78598, 'lon': -87.75242}",0.83,-18.0,43.0,12.0
2385,SAN,17,"{'lat': 32.73356, 'lon': -117.18966}",-1.25,-24.0,18.0,12.0
659,BWI,17,"{'lat': 39.1754, 'lon': -76.6682}",1.91,-17.0,52.0,11.0
1504,JFK,17,"{'lat': 40.63975, 'lon': -73.77893}",46.4,-20.0,512.0,10.0
2128,PDX,17,"{'lat': 45.58872, 'lon': -122.5975}",-5.7,-26.0,8.0,10.0
442,AUS,17,"{'lat': 30.19453, 'lon': -97.66986999999999}",21.67,-14.0,63.0,9.0
1309,HOU,17,"{'lat': 29.64542, 'lon': -95.27889}",19.56,-9.0,114.0,9.0
2151,PHL,17,"{'lat': 39.87195, 'lon': -75.24114}",-9.56,-28.0,10.0,9.0
535,BNA,17,"{'lat': 36.12448, 'lon': -86.67818}",13.38,-18.0,107.0,8.0
873,DAL,17,"{'lat': 32.84711, 'lon': -96.85177}",13.38,-12.0,36.0,8.0
1000,DTW,17,"{'lat': 42.21206, 'lon': -83.34884}",-7.12,-28.0,8.0,8.0
1292,HNL,17,"{'lat': 21.31869, 'lon': -157.92241}",13.62,0.0,50.0,8.0
1859,MKE,17,"{'lat': 42.94722, 'lon': -87.89658}",6.62,-17.0,27.0,8.0
1950,MSY,17,"{'lat': 29.99339, 'lon': -90.25803}",4.62,-8.0,28.0,8.0
2402,SAT,17,"{'lat': 29.533690000000004, 'lon': -98.46978}",20.5,-18.0,82.0,8.0
750,CLE,17,"{'lat': 41.41089, 'lon': -81.8494}",-14.43,-28.0,14.0,7.0
1355,IAD,17,"{'lat': 38.94453, 'lon': -77.45581}",4.86,-18.0,19.0,7.0
312,ABQ,17,"{'lat': 35.04022, 'lon': -106.60918999999998}",19.0,-7.0,68.0,6.0
789,CMH,17,"{'lat': 39.99799, 'lon': -82.89188}",18.67,-15.0,99.0,6.0
1726,MCI,17,"{'lat': 39.29761, 'lon': -94.71391}",-0.83,-11.0,10.0,6.0
1983,OAK,17,"{'lat': 37.72129, 'lon': -122.22072}",5.67,-13.0,21.0,6.0
2544,SJC,17,"{'lat': 37.36186, 'lon': -121.92901}",13.33,-16.0,111.0,6.0
2603,SMF,17,"{'lat': 38.69542, 'lon': -121.59076999999999}",5.33,-10.0,21.0,6.0
2748,TUS,17,"{'lat': 32.11608, 'lon': -110.94103}",15.83,-14.0,53.0,6.0
852,CVG,17,"{'lat': 39.04614, 'lon': -84.66216999999999}",8.6,-8.0,29.0,5.0
1417,IND,17,"{'lat': 39.71733, 'lon': -86.29438}",14.0,-2.0,40.0,5.0
1787,MEM,17,"{'lat': 35.04242, 'lon': -89.97667}",3.4,-15.0,29.0,5.0
2002,OGG,17,"{'lat': 20.89865, 'lon': -156.43046}",-1.8,-30.0,19.0,5.0
2199,PIT,17,"{'lat': 40.49147, 'lon': -80.23286999999999}",-8.0,-25.0,9.0,5.0
2289,RDU,17,"{'lat': 35.87764, 'lon': -78.78747}",13.4,-18.0,92.0,5.0
469,BDL,17,"{'lat': 41.93887, 'lon': -72.68323000000001}",-9.25,-17.0,-3.0,4.0
493,BHM,17,"{'lat': 33.562940000000005, 'lon': -86.75355}",-3.75,-13.0,6.0,4.0
640,BUR,17,"{'lat': 34.20062, 'lon': -118.3585}",-7.5,-10.0,-2.0,4.0
1481,JAX,17,"{'lat': 30.494059999999998, 'lon': -81.68786}",-10.5,-21.0,-4.0,4.0
2048,ONT,17,"{'lat': 34.056, 'lon': -117.60118999999999}",15.75,-5.0,64.0,4.0
2308,RIC,17,"{'lat': 37.50517, 'lon': -77.31967}",-11.5,-14.0,-9.0,4.0
2363,RSW,17,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",-9.5,-14.0,-3.0,4.0
2564,SJU,17,"{'lat': 18.439420000000002, 'lon': -66.00183}",44.5,-22.0,226.0,4.0
2622,SNA,17,"{'lat': 33.67566, 'lon': -117.86822}",18.0,-10.0,51.0,4.0
2652,STL,17,"{'lat': 38.747690000000006, 'lon': -90.35999}",27.25,-15.0,96.0,4.0
550,BOI,17,"{'lat': 43.564440000000005, 'lon': -116.22278}",32.67,0.0,92.0,3.0
726,CID,17,"{'lat': 41.88459, 'lon': -91.71087}",14.0,-21.0,52.0,3.0
887,DAY,17,"{'lat': 39.90238, 'lon': -84.21938}",11.67,-23.0,75.0,3.0
982,DSM,17,"{'lat': 41.534929999999996, 'lon': -93.66068}",-8.0,-17.0,4.0,3.0
1219,GRB,17,"{'lat': 44.48507, 'lon': -88.12959000000001}",-7.0,-18.0,3.0,3.0
1257,GSP,17,"{'lat': 34.89567, 'lon': -82.21885999999999}",-7.67,-12.0,-1.0,3.0
1910,MSN,17,"{'lat': 43.13986, 'lon': -89.33751}",14.67,-16.0,65.0,3.0
2234,PSP,17,"{'lat': 33.82922, 'lon': -116.50625}",30.67,10.0,49.0,3.0
2250,PVD,17,"{'lat': 41.724, 'lon': -71.42822}",-15.67,-17.0,-14.0,3.0
2682,SYR,17,"{'lat': 43.11119, 'lon': -76.10631}",-5.67,-14.0,9.0,3.0
429,ATW,17,"{'lat': 44.25741, 'lon': -88.51948}",-8.5,-11.0,-6.0,2.0
523,BMI,17,"{'lat': 40.477990000000005, 'lon': -88.91595}",7.5,5.0,10.0,2.0
625,BUF,17,"{'lat': 42.94052, 'lon': -78.73217}",26.5,-13.0,66.0,2.0
1049,EUG,17,"{'lat': 44.123259999999995, 'lon': -123.21869}",-0.5,-17.0,16.0,2.0
1056,EVV,17,"{'lat': 38.03799, 'lon': -87.53063}",-12.5,-15.0,-10.0,2.0
1088,EYW,17,"{'lat': 24.55611, 'lon': -81.75956}",-15.5,-16.0,-15.0,2.0
1101,FAR,17,"{'lat': 46.91935, 'lon': -96.81499000000001}",32.5,-5.0,70.0,2.0
1164,FSD,17,"{'lat': 43.58135, 'lon': -96.7417}",12.0,-11.0,35.0,2.0
1175,FWA,17,"{'lat': 40.97847, 'lon': -85.19515}",7.0,-2.0,16.0,2.0
1322,HPN,17,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",-16.0,-26.0,-6.0,2.0
1467,JAN,17,"{'lat': 32.311170000000004, 'lon': -90.07589}",-4.5,-6.0,-3.0,2.0
1547,LAN,17,"{'lat': 42.7787, 'lon': -84.58736}",-3.5,-10.0,3.0,2.0
1618,LEX,17,"{'lat': 38.036970000000004, 'lon': -84.60539}",2.5,-18.0,23.0,2.0
1627,LFT,17,"{'lat': 30.20528, 'lon': -91.98765999999999}",12.5,-4.0,29.0,2.0
1689,LIT,17,"{'lat': 34.7294, 'lon': -92.22425}",4.0,3.0,5.0,2.0
1711,MAF,17,"{'lat': 31.942529999999998, 'lon': -102.20191}",21.0,10.0,32.0,2.0
1902,MRY,17,"{'lat': 36.58698, 'lon': -121.84295}",5.5,4.0,7.0,2.0
2029,OMA,17,"{'lat': 41.30252, 'lon': -95.89416999999999}",8.5,-15.0,32.0,2.0
2107,PBI,17,"{'lat': 26.683159999999997, 'lon': -80.09559}",76.5,10.0,143.0,2.0
2181,PIA,17,"{'lat': 40.66424, 'lon': -89.69331}",14.0,-18.0,46.0,2.0
2327,RNO,17,"{'lat': 39.49858, 'lon': -119.76806}",-2.5,-10.0,5.0,2.0
2343,ROC,17,"{'lat': 43.11887, 'lon': -77.67238}",-13.5,-14.0,-13.0,2.0
2732,TUL,17,"{'lat': 36.198370000000004, 'lon': -95.88824}",-2.0,-16.0,12.0,2.0
2793,XNA,17,"{'lat': 36.28187, 'lon': -94.30681}",8.0,-11.0,27.0,2.0
319,ABR,17,"{'lat': 45.449059999999996, 'lon': -98.42183}",-11.0,-11.0,-11.0,1.0
334,ACY,17,"{'lat': 39.45758, 'lon': -74.57717}",14.0,14.0,14.0,1.0
338,ADK,17,"{'lat': 51.877959999999995, 'lon': -176.64603}",-27.0,-27.0,-27.0,1.0
341,AEX,17,"{'lat': 31.327370000000002, 'lon': -92.54856}",106.0,106.0,106.0,1.0
355,ALB,17,"{'lat': 42.74812, 'lon': -73.80298}",-9.0,-9.0,-9.0,1.0
384,ANC,17,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",30.0,30.0,30.0,1.0
504,BIL,17,"{'lat': 45.80766, 'lon': -108.54286}",-5.0,-5.0,-5.0,1.0
514,BJI,17,"{'lat': 47.50942, 'lon': -94.93372}",-10.0,-10.0,-10.0,1.0
579,BPT,17,"{'lat': 29.95083, 'lon': -94.02069}",31.0,31.0,31.0,1.0
589,BRD,17,"{'lat': 46.397859999999994, 'lon': -94.13723}",-18.0,-18.0,-18.0,1.0
603,BTR,17,"{'lat': 30.53316, 'lon': -91.14963}",0.0,0.0,0.0,1.0
611,BTV,17,"{'lat': 44.473, 'lon': -73.15031}",-25.0,-25.0,-25.0,1.0
680,CAE,17,"{'lat': 33.93884, 'lon': -81.11954}",-14.0,-14.0,-14.0,1.0
698,CEC,17,"{'lat': 41.780159999999995, 'lon': -124.23653}",2.0,2.0,2.0,1.0
701,CHA,17,"{'lat': 35.035270000000004, 'lon': -85.20379}",-11.0,-11.0,-11.0,1.0
758,CLL,17,"{'lat': 30.588590000000003, 'lon': -96.36381999999999}",133.0,133.0,133.0,1.0
798,CMI,17,"{'lat': 40.03925, 'lon': -88.27806}",26.0,26.0,26.0,1.0
813,COS,17,"{'lat': 38.80581, 'lon': -104.70025}",19.0,19.0,19.0,1.0
832,CRP,17,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",14.0,14.0,14.0,1.0
862,DAB,17,"{'lat': 29.179920000000003, 'lon': -81.05806}",-7.0,-7.0,-7.0,1.0
967,DLH,17,"{'lat': 46.84209, 'lon': -92.19365}",-16.0,-16.0,-16.0,1.0
971,DRO,17,"{'lat': 37.15152, 'lon': -107.75376999999999}",68.0,68.0,68.0,1.0
1032,ELP,17,"{'lat': 31.80667, 'lon': -106.37781000000001}",54.0,54.0,54.0,1.0
1094,FAI,17,"{'lat': 64.81368, 'lon': -147.85967}",-21.0,-21.0,-21.0,1.0
1111,FAT,17,"{'lat': 36.77619, 'lon': -119.71813999999999}",11.0,11.0,11.0,1.0
1189,GEG,17,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",1.0,1.0,1.0,1.0
1199,GJT,17,"{'lat': 39.122409999999995, 'lon': -108.52673}",0.0,0.0,0.0,1.0
1205,GNV,17,"{'lat': 29.69006, 'lon': -82.27178}",-17.0,-17.0,-17.0,1.0
1238,GRR,17,"{'lat': 42.88082, 'lon': -85.52277}",11.0,11.0,11.0,1.0
1275,HIB,17,"{'lat': 47.3866, 'lon': -92.83899}",-10.0,-10.0,-10.0,1.0
1277,HLN,17,"{'lat': 46.60682, 'lon': -111.98275}",-20.0,-20.0,-20.0,1.0
1337,HSV,17,"{'lat': 34.64045, 'lon': -86.77311}",2.0,2.0,2.0,1.0
1390,ICT,17,"{'lat': 37.64996, 'lon': -97.43305}",52.0,52.0,52.0,1.0
1404,ILM,17,"{'lat': 34.27061, 'lon': -77.90256}",-10.0,-10.0,-10.0,1.0
1435,ISP,17,"{'lat': 40.79524, 'lon': -73.10021}",-9.0,-9.0,-9.0,1.0
1450,ITO,17,"{'lat': 19.72026, 'lon': -155.04847}",-4.0,-4.0,-4.0,1.0
1532,KOA,17,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",5.0,5.0,5.0,1.0
1542,KTN,17,"{'lat': 55.35556999999999, 'lon': -131.71374}",0.0,0.0,0.0,1.0
1573,LAW,17,"{'lat': 34.56771, 'lon': -98.41664}",78.0,78.0,78.0,1.0
1604,LBB,17,"{'lat': 33.66364, 'lon': -101.82278000000001}",23.0,23.0,23.0,1.0
1608,LBE,17,"{'lat': 40.275940000000006, 'lon': -79.4048}",-10.0,-10.0,-10.0,1.0
1659,LGB,17,"{'lat': 33.81772, 'lon': -118.15161}",-13.0,-13.0,-13.0,1.0
1697,LNK,17,"{'lat': 40.850970000000004, 'lon': -96.75925}",123.0,123.0,123.0,1.0
1758,MDT,17,"{'lat': 40.1935, 'lon': -76.7634}",-6.0,-6.0,-6.0,1.0
1867,MKG,17,"{'lat': 43.16949, 'lon': -86.23822}",-11.0,-11.0,-11.0,1.0
2015,OKC,17,"{'lat': 35.39309, 'lon': -97.60073}",45.0,45.0,45.0,1.0
2091,ORH,17,"{'lat': 42.267340000000004, 'lon': -71.87571}",23.0,23.0,23.0,1.0
2214,PNS,17,"{'lat': 30.473309999999998, 'lon': -87.18744000000001}",-10.0,-10.0,-10.0,1.0
2220,PSC,17,"{'lat': 46.26468, 'lon': -119.11903000000001}",-26.0,-26.0,-26.0,1.0
2258,PWM,17,"{'lat': 43.64617, 'lon': -70.30875}",-9.0,-9.0,-9.0,1.0
2298,RHI,17,"{'lat': 45.631190000000004, 'lon': -89.46745}",11.0,11.0,11.0,1.0
2316,RKS,17,"{'lat': 41.59422, 'lon': -109.06518999999999}",24.0,24.0,24.0,1.0
2415,SAV,17,"{'lat': 32.12758, 'lon': -81.20214}",-7.0,-7.0,-7.0,1.0
2428,SBA,17,"{'lat': 34.42621, 'lon': -119.84037}",53.0,53.0,53.0,1.0
2445,SBP,17,"{'lat': 35.23706, 'lon': -120.64238999999999}",-3.0,-3.0,-3.0,1.0
2514,SGF,17,"{'lat': 37.24433, 'lon': -93.38686}",25.0,25.0,25.0,1.0
2531,SIT,17,"{'lat': 57.04714, 'lon': -135.3616}",13.0,13.0,13.0,1.0
2630,SPI,17,"{'lat': 39.84395, 'lon': -89.67761999999999}",12.0,12.0,12.0,1.0
